id,genre,track_name,artist_name,valence,energy
0cCk07KP0GLbD2Qci0IIem,blues,I Know His Blood Can Make Me Whole,Blind Willie Johnson,0.581,0.201
4Eh2LpK2I86jhh4wdEkout,blues,I'm Your Hoochie Coochie Man,Muddy Waters,0.891,0.495
4BYGxv4rxSNcTgT3DsFB9o,blues,Purple Haze,Jimi Hendrix,0.434,0.898
03lXHmokj9qsXspNsPoirR,blues,Get Away Jordan,Jools Holland,0.733,0.971
0QpxUzXEI3ZjJeo6dDFgV7,blues,Me And My Guitar,Freddie King,0.811,0.791
1esmEZP4hrnK46h1VSdAUa,blues,Rock House Boogie,Blues,0.706,0.969
2RWraN4ZkuqjcNQAlBNGEH,blues,Piece of My Heart,Janis Joplin,0.561,0.665
0h1GQXLDD4TvQ8WrZMe7kB,blues,Cajun Moon,J.J. Cale,0.892,0.631
4ryCsPW9l4Am2aKYiJuZnJ,blues,Back Door Man,Howlin' Wolf,0.954,0.802
4CuDPFOnGgcAswX4hJGD3C,blues,Little Girl,Muddy Waters,0.529,0.953
7raDFRvIHLFg9FLku963xk,blues,Walkin' The Boogie,John Lee Hooker,0.743,0.513
6T8qnBbc2rxlWLiweD1e5M,blues,Blue Ridge Mountains,Fleet Foxes,0.272,0.446
5msXh6qmKL96YmzItu95DV,blues,Waitin' for the Bus,ZZ Top,0.859,0.368
2jdAk8ATWIL3dwT47XpRfu,blues,Slow Dancing in a Burning Room,John Mayer,0.29,0.361
5VCFpmDPHVkttBhGdi76GF,blues,Oh Pretty Woman,John Mayall & The Bluesbreakers,0.702,0.342
5qltuYpj0A5dJ31qCFtmo3,blues,Smokestack Lightnin',Howlin' Wolf,0.555,0.553
0yWSIVWjYiL8uXnzqpKHul,blues,I'm So Excited,John Lee Hooker,0.659,0.695
2I8JjhsicDfVyuxfSiKq39,blues,Heavy Soul,The Black Keys,0.892,0.621
3EGr09jHmLBIRc1aDFAgN3,blues,Walking Through The Park,Muddy Waters,0.776,0.649
0aMyEvjv8gmIqsXMDPU1rj,blues,Woke Up This Morning - 2002 Digital Remaster,Gary Moore,0.837,0.699
1R45EyWM83EVqPOrDWtZTG,blues,On The Road Again - Remastered 2005,Canned Heat,0.168,0.557
5kgzVG32k9hHUzec5MDfQ0,blues,Shake Your Moneymaker,Elmore James,0.836,0.502
50W9PJjr1Euo9FFoqw90eL,blues,Try A Little Tenderness,Various Artists,0.066,0.126
4VWlYHwHZkBQbyV7wWeaDe,blues,Crow Jane,Skip James,0.876,0.331
618hiI74zBL8UVgAvfmkLj,blues,Riding with the King,Eric Clapton,0.824,0.796
5jZ8Lsou9wPlo3OEH9nTI7,blues,Love In Vain,Robert Johnson,0.329,0.0378
4dJUUGPKyXf1kz7Y3neSmp,blues,My Home (Blue Eyes),Seasick Steve,0.741,0.678
4xP9rjS2iT1ANZPDKPTAgR,blues,Dream A Little Dream Of Me,Ella Fitzgerald,0.366,0.236
1TyCTyCab7MMTadRWoXYbT,blues,Trouble No More - Live At The Fillmore East/1971,Allman Brothers Band,0.665,0.73
3UTxAI2HAOlAA98WhhjekE,blues,(My Eyes) Keep Me in Trouble,Muddy Waters,0.863,0.808
0TTiEmvnsCNtqRWUbvmSF7,blues,Gloomy Sunday,Billie Holiday,0.263,0.125
0x4XFSCjBf2MYGiklTXb82,blues,"Troubles, Troubles, Troubles",B.B. King,0.595,0.399
0dctFolLOGtoeTN2uzD3qV,blues,Bold as Love,Jimi Hendrix,0.596,0.702
125et00BL36tXeZqE22r4M,blues,Stang's Swang,Stevie Ray Vaughan,0.514,0.471
6rtIf2peTj5KMl7o6G0ldg,blues,Me and Bobby McGee,Janis Joplin,0.69,0.468
5vRhIG3VXBzHbf7XiNT0vq,blues,Let It Grow,Eric Clapton,0.265,0.508
6Zg0cE6vhEp6CoNdXh7NZd,blues,The Loner - Remastered 2002,Gary Moore,0.105,0.479
1PVudxvP2LMHJiM1WTWK8A,blues,Paying The Cost To Be The Boss,B.B. King,0.785,0.697
1cLDBLKbJmt1FFvVmfueem,blues,You're So Fine,Little Walter,0.967,0.736
57460SJgSpCXaRJ9YIYHxy,blues,Going Up The Country,Canned Heat,0.765,0.239
7y4LFsWmJGwWYmQLnbqIqE,blues,Love Me Like A Man - Live,Bonnie Raitt,0.271,0.354
71DcTTRfdZfLByBjaGpTcT,blues,I've Got Dreams To Remember featuring John Mayer,Buddy Guy,0.282,0.436
7ILrGlqQAhrBI73fFkZpUX,blues,Sneakin' Around,B.B. King,0.649,0.542
53TTVO1xYWxkdWiOE6QPzr,blues,When You Got a Good Friend,Eric Clapton,0.707,0.58
0CmIALzGn4vHIHJG4n3Q4z,blues,At Last - Single Version,Etta James,0.322,0.326
0v6tG0HoAHiluZAeany7oU,blues,Call It Stormy Monday,Albert King with Stevie Ray Vaughan,0.594,0.729
63q01gpBbppg8zyCGFzY02,blues,Skinny Woman,R.L. Burnside,0.47,0.269
4c15DmbPf9g3HNPipLBBu0,blues,I'm Not the One,The Black Keys,0.474,0.406
2XJBHxDHgimhJ67fzpp8Ip,blues,Your Heart Is As Black As Night,"Beth Hart, Joe Bonamassa",0.169,0.449
21WrPeWVmWWBAx0dXYck9L,blues,What'd I Say,Ray Charles & Friends,0.789,0.618
7CxPQyJOYF2LSprk6iPDmX,blues,Fattening Frogs For Snakes,Sonny Boy Williamson II,0.754,0.75
2VHeGMakltOZolXDbvVdSw,blues,She's Nineteen Years Old,Muddy Waters,0.633,0.483
3dOAXUx7I1qnzWzxdnsyB8,blues,Lonely Boy,The Black Keys,0.607,0.872
3edkWGIcAX4ydLtGdI2MFX,blues,Done Somebody Wrong,Various Artists,0.837,0.267
7uLvPflm9teQ7xajV3m9ur,blues,Soundman,Aynsley Lister,0.768,0.781
46YpQu1HB7pdKYgrzz9KOZ,blues,I Didn't Know,Howlin' Wolf,0.761,0.856
1oT20g6f8rvymheUIdFr19,blues,Pride and Joy,Stevie Ray Vaughan,0.751,0.693
5DABfQ4BALX012JddKxSt1,blues,Chill Out (Things Gonna Change) feat. Carlos Santana,John Lee Hooker,0.698,0.523
4hmzXn5PlyspAkeT7RSEAV,blues,Before You Accuse Me,Eric Clapton,0.674,0.836
